order_id,customer_id,store_id,order_date,promotion_id
198401,37359,99,2023-06-19,42
198402,20048,29,2023-09-28,45
198403,17341,85,2021-11-25,34
198404,24145,59,2020-07-10,13
198405,10104,93,2020-11-26,50
198406,5352,84,2021-09-19,10
198407,22135,98,2023-10-29,32
198408,20769,73,2021-04-03,17
198409,19498,73,2023-10-14,12
198410,21375,96,2021-04-02,33
198411,45801,6,2020-05-30,41
198412,5801,71,2020-12-12,44
198413,19333,49,2021-02-18,50
198414,49033,61,2021-03-30,32
198415,48693,83,2022-11-05,14
198416,48152,10,2023-04-03,40
198417,1934,41,2023-05-13,17
198418,34246,35,2023-09-27,24
198419,46683,4,2020-01-03,19
198420,17619,24,2022-04-25,36
198421,2312,27,2023-04-23,2
198422,38184,32,2023-11-30,42
198423,30544,62,2020-09-16,7
198424,14512,11,2023-01-01,7
198425,13007,77,2023-06-12,16
198426,44598,73,2020-09-13,29
198427,15102,62,2020-08-03,24
198428,47845,10,2020-07-03,30
198429,25231,88,2020-09-07,32
198430,45163,7,2020-06-29,33
198431,3671,78,2020-05-31,34
198432,8253,54,2022-12-05,50
198433,21636,61,2020-06-05,41
198434,9783,11,2020-06-15,1
198435,20646,71,2023-07-17,8
198436,40596,80,2022-05-20,41
198437,8654,84,2023-04-22,11
198438,23129,61,2022-04-01,37
198439,37805,9,2021-12-25,29
198440,45353,49,2023-03-08,1
198441,9630,87,2020-04-13,31
198442,43217,43,2021-08-04,27
198443,20636,50,2022-12-24,32
198444,17164,18,2021-12-26,29
198445,12685,21,2020-12-09,9
198446,17107,96,2022-12-14,25
198447,29986,48,2023-07-13,29
198448,18672,61,2020-06-23,5
198449,49791,56,2023-12-28,26
198450,33766,54,2020-04-30,38
198451,17808,81,2022-11-05,43
198452,44294,75,2020-12-30,26
198453,44727,68,2023-09-06,37
198454,32620,81,2020-02-05,29
198455,15710,94,2021-02-23,31
198456,28123,91,2023-07-19,7
198457,19152,25,2021-11-08,2
198458,11600,79,2023-02-18,38
198459,43596,66,2022-09-19,16
198460,39639,39,2023-07-05,35
198461,30086,1,2021-02-10,9
198462,41216,71,2022-11-09,24
198463,35788,31,2020-10-27,26
198464,1328,21,2021-11-22,36
198465,21564,33,2020-07-03,22
198466,30610,94,2020-01-11,5
198467,17231,44,2021-03-25,16
198468,2365,84,2022-03-18,35
198469,18594,28,2021-10-29,46
198470,1032,56,2023-12-13,16
198471,33400,58,2022-06-05,15
198472,38838,97,2023-08-07,34
198473,13266,34,2021-11-21,36
198474,37441,39,2021-09-02,14
198475,10378,38,2022-06-25,48
198476,32561,85,2022-04-02,13
198477,20548,23,2023-06-02,2
198478,46399,14,2023-01-23,24
198479,47433,96,2022-11-19,38
198480,45216,12,2020-12-12,18
198481,10871,72,2022-07-15,44
198482,42320,71,2023-04-13,35
198483,28521,97,2022-04-29,33
198484,8375,40,2022-08-30,20
198485,10715,30,2022-08-28,40
198486,21401,24,2023-12-01,24
198487,28535,72,2022-04-17,11
198488,14100,12,2021-04-26,11
198489,25459,10,2021-01-02,40
198490,33646,66,2022-12-11,50
198491,9108,100,2023-10-13,29
198492,41043,7,2023-03-04,36
198493,13518,7,2023-11-09,50
198494,24279,98,2022-02-25,27
198495,30075,89,2020-08-05,10
198496,19404,27,2020-05-09,19
198497,18228,66,2020-07-25,42
198498,31956,7,2023-12-13,32
198499,6773,28,2021-01-13,7
198500,33253,44,2022-03-06,27
198501,39027,12,2023-03-01,38
198502,31524,35,2022-05-04,10
198503,32976,34,2021-12-30,31
198504,24903,94,2020-03-03,32
198505,7190,40,2022-12-09,30
198506,15081,57,2021-01-02,35
198507,43605,100,2023-12-11,49
198508,14758,88,2021-11-11,18
198509,16332,80,2022-05-29,28
198510,16197,55,2021-05-19,18
198511,43762,43,2021-03-18,32
198512,29653,4,2022-07-30,20
198513,29038,6,2020-07-04,18
198514,46109,45,2021-05-13,6
198515,17483,54,2021-03-16,28
198516,35928,40,2023-09-01,9
198517,33464,49,2023-06-13,26
198518,27453,48,2020-12-09,4
198519,29036,74,2020-05-26,46
198520,28688,74,2020-10-08,6
198521,517,29,2021-03-24,23
198522,23719,47,2022-02-11,9
198523,48792,53,2023-06-23,34
198524,35379,5,2022-05-14,21
198525,24650,97,2023-09-02,45
198526,29202,94,2021-06-29,34
198527,15132,29,2021-11-26,25
198528,5715,95,2023-04-30,29
198529,24592,66,2022-12-12,50
198530,25080,74,2020-05-21,28
198531,33102,52,2021-06-13,17
198532,12079,39,2021-10-31,47
198533,31581,54,2022-06-09,35
198534,19321,88,2022-07-18,45
198535,12568,84,2022-09-07,19
198536,48650,50,2020-01-05,25
198537,37104,57,2020-05-04,1
198538,31294,66,2020-01-17,15
198539,25617,79,2021-04-22,47
198540,42208,61,2022-01-16,20
198541,31339,21,2022-08-08,26
198542,27272,32,2022-02-08,12
198543,39359,61,2020-12-17,14
198544,45165,52,2020-03-24,42
198545,7094,95,2020-10-12,1
198546,35350,10,2021-07-08,20
198547,20840,91,2022-07-27,48
198548,6160,14,2020-05-09,28
198549,17705,65,2021-05-15,40
198550,41338,69,2023-09-29,7
198551,9595,62,2020-04-10,25
198552,10786,48,2021-02-11,37
198553,34762,16,2022-04-03,1
198554,44907,13,2020-02-14,50
198555,19534,43,2022-01-20,23
198556,9975,28,2022-11-24,44
198557,19305,73,2023-09-29,37
198558,26655,60,2020-12-24,3
198559,35963,12,2022-07-27,44
198560,36180,77,2021-09-15,26
198561,45850,25,2020-02-02,38
198562,34085,48,2022-06-02,39
198563,17237,3,2020-08-20,41
198564,23269,19,2022-06-21,6
198565,40859,83,2022-09-07,11
198566,28141,19,2021-01-02,35
198567,27815,100,2022-06-02,41
198568,21245,69,2023-12-21,40
198569,1635,25,2021-07-19,47
198570,38033,93,2021-12-18,37
198571,16363,93,2022-09-13,26
198572,4570,16,2022-11-26,39
198573,46382,78,2020-03-31,7
198574,16197,23,2021-05-03,50
198575,5317,92,2022-03-12,47
198576,47949,41,2021-09-17,38
198577,25603,10,2023-09-14,12
198578,13457,56,2021-06-23,5
198579,25353,56,2020-02-10,39
198580,20704,4,2021-03-06,4
198581,24905,50,2023-04-01,32
198582,31037,95,2021-02-01,47
198583,937,31,2023-12-05,49
198584,23405,41,2023-06-06,27
198585,7664,45,2023-05-06,40
198586,8051,13,2022-05-30,12
198587,32853,3,2021-07-06,48
198588,10082,7,2021-08-14,19
198589,10486,18,2021-11-02,7
198590,26220,31,2023-02-13,21
198591,11930,33,2021-09-20,8
198592,6803,74,2023-12-06,29
198593,24142,37,2021-07-19,8
198594,22057,67,2023-11-18,31
198595,49761,11,2023-01-21,15
198596,49941,3,2022-06-25,49
198597,36604,61,2021-06-12,47
198598,7600,78,2020-04-09,5
198599,40115,19,2023-02-06,34
198600,12554,14,2023-10-18,9
198601,17956,97,2023-05-14,2
198602,34075,89,2020-01-08,50
198603,2597,74,2021-04-17,19
198604,10495,18,2020-06-30,2
198605,24700,34,2020-11-05,43
198606,41565,2,2022-07-30,39
198607,46649,75,2021-12-21,8
198608,18017,66,2023-09-18,8
198609,44073,78,2020-11-27,31
198610,39690,6,2022-11-14,20
198611,11746,90,2021-10-17,10
198612,8718,47,2020-03-01,12
198613,4681,78,2022-04-14,24
198614,47201,99,2022-11-18,5
198615,35332,80,2023-10-07,24
198616,5873,69,2020-03-16,50
198617,42164,15,2020-03-03,39
198618,48995,39,2021-06-11,49
198619,17679,54,2021-08-12,26
198620,29708,17,2020-11-19,23
198621,32503,4,2020-02-06,24
198622,27580,96,2023-11-13,18
198623,20217,27,2020-05-21,20
198624,40327,9,2023-08-13,28
198625,44177,50,2020-12-11,6
198626,6076,38,2023-02-16,30
198627,46630,28,2021-10-05,37
198628,13789,21,2023-01-12,9
198629,46439,17,2020-12-29,2
198630,40229,4,2022-07-15,4
198631,45653,42,2022-01-05,32
198632,39219,16,2022-08-13,49
198633,49012,59,2022-10-12,37
198634,43414,71,2022-01-10,46
198635,37260,65,2021-03-23,41
198636,18843,87,2020-01-06,30
198637,47361,26,2020-06-01,12
198638,26708,67,2021-01-16,45
198639,26320,34,2020-03-19,10
198640,20905,87,2021-11-20,8
198641,16144,95,2021-03-15,1
198642,34556,20,2022-12-05,37
198643,13550,38,2023-12-27,33
198644,46223,26,2022-02-15,38
198645,10003,8,2023-07-27,33
198646,13725,46,2021-04-19,5
198647,27228,7,2021-05-06,15
198648,22298,43,2020-05-12,2
198649,18710,18,2021-05-16,8
198650,27224,87,2023-09-24,8
198651,6098,42,2022-10-10,47
198652,5400,35,2020-06-02,44
198653,45343,50,2021-11-20,23
198654,16132,26,2021-08-18,47
198655,41158,83,2023-02-24,30
198656,35839,62,2021-04-09,42
198657,17870,78,2023-04-23,2
198658,40845,22,2023-09-24,10
198659,9534,15,2022-01-16,32
198660,14008,54,2020-04-13,27
198661,10150,15,2022-10-01,11
198662,13801,20,2020-02-23,24
198663,18743,23,2022-07-21,26
198664,18526,90,2020-09-02,34
198665,28641,69,2020-04-24,14
198666,26262,40,2023-02-15,43
198667,6233,43,2023-12-18,13
198668,12438,96,2022-02-12,10
198669,30839,83,2022-07-23,25
198670,48737,13,2023-06-01,21
198671,8908,12,2023-04-26,25
198672,16845,22,2021-11-07,2
198673,12348,40,2022-04-29,10
198674,26344,84,2021-06-29,18
198675,9023,5,2022-11-24,49
198676,26984,31,2020-06-01,18
198677,14440,45,2020-11-20,3
198678,7392,1,2022-02-03,15
198679,46599,26,2021-03-28,7
198680,443,70,2022-11-10,47
198681,7644,18,2022-09-22,14
198682,13449,71,2022-02-21,24
198683,31520,60,2020-08-12,39
198684,21542,4,2022-01-11,45
198685,26128,90,2020-02-27,36
198686,36542,19,2021-04-15,10
198687,27128,93,2021-11-01,40
198688,6309,22,2020-11-07,47
198689,48784,56,2021-12-13,37
198690,457,86,2022-12-07,35
198691,48659,8,2021-05-18,28
198692,27887,76,2020-12-15,15
198693,33823,12,2022-09-05,43
198694,20955,64,2023-02-07,1
198695,1675,37,2021-01-04,16
198696,29622,73,2021-09-15,30
198697,12808,87,2021-10-26,13
198698,11392,68,2020-10-20,1
198699,48986,47,2023-07-31,8
198700,40216,41,2022-07-14,21
198701,48902,14,2021-07-10,23
198702,10238,64,2022-10-15,37
198703,21824,18,2021-04-23,19
198704,45580,4,2023-12-14,42
198705,18171,71,2021-01-03,42
198706,6388,31,2020-02-19,24
198707,38971,46,2020-11-26,8
198708,23778,28,2020-06-08,26
198709,30150,33,2021-10-23,25
198710,26537,18,2023-07-20,45
198711,25999,81,2023-02-02,5
198712,13649,49,2020-11-19,35
198713,34420,90,2020-09-05,46
198714,3185,49,2020-06-30,16
198715,38393,26,2020-12-18,43
198716,30303,46,2020-12-29,14
198717,34132,60,2023-03-18,34
198718,9242,18,2023-11-25,1
198719,36162,50,2023-04-11,16
198720,4544,77,2020-07-05,26
198721,5467,67,2022-10-03,19
198722,36990,29,2021-07-24,33
198723,34016,90,2021-04-18,18
198724,45509,96,2021-07-29,36
198725,31353,6,2020-01-11,5
198726,25577,83,2022-11-03,24
198727,12903,52,2020-05-01,16
198728,22123,12,2023-05-19,8
198729,30412,35,2023-08-19,22
198730,20936,17,2021-08-04,4
198731,39940,44,2021-04-27,35
198732,47186,68,2022-07-29,14
198733,45282,83,2020-02-27,46
198734,42749,57,2023-01-06,50
198735,24786,51,2021-03-31,20
198736,31054,70,2020-08-16,1
198737,7683,74,2021-11-12,11
198738,25108,46,2021-02-14,41
198739,10459,47,2022-11-16,39
198740,32251,10,2021-02-08,26
198741,44761,21,2020-10-08,15
198742,20997,36,2020-05-09,33
198743,22501,91,2023-02-18,44
198744,22110,68,2023-11-01,28
198745,15152,72,2023-05-15,5
198746,23823,29,2020-08-09,36
198747,35279,100,2021-08-14,25
198748,34215,68,2020-05-18,42
198749,41588,75,2020-04-25,9
198750,33391,76,2022-09-09,1
198751,8598,45,2023-03-23,31
198752,17914,37,2022-01-02,6
198753,35144,54,2022-06-27,45
198754,20112,3,2021-04-22,29
198755,8158,62,2023-02-21,31
198756,36858,12,2023-11-14,33
198757,24656,66,2023-07-28,4
198758,13768,32,2022-01-24,34
198759,37174,84,2022-02-01,45
198760,4701,42,2022-09-11,13
198761,34104,70,2020-06-16,14
198762,43,70,2020-10-30,21
198763,18945,43,2022-04-21,37
198764,5451,64,2023-08-26,40
198765,36249,8,2021-05-07,31
198766,29103,29,2023-12-18,17
198767,46512,69,2022-03-26,43
198768,12874,70,2020-12-30,6
198769,16103,2,2022-12-08,11
198770,14135,20,2020-09-21,27
198771,7151,75,2022-06-08,19
198772,25077,23,2022-06-01,48
198773,22474,61,2022-03-10,12
198774,12685,78,2020-10-16,48
198775,18263,51,2021-07-30,44
198776,39684,2,2022-08-09,3
198777,47118,47,2020-08-13,23
198778,46254,59,2021-01-30,36
198779,38143,97,2022-06-30,48
198780,21939,2,2022-07-30,45
198781,30662,61,2023-05-18,49
198782,12606,71,2022-05-26,4
198783,18993,23,2023-01-28,42
198784,39407,82,2020-04-28,45
198785,41277,28,2023-02-03,21
198786,18379,19,2023-10-14,5
198787,40236,64,2023-08-06,12
198788,17932,71,2023-12-09,13
198789,18819,17,2022-04-09,6
198790,42755,55,2021-11-05,41
198791,15300,39,2020-05-25,14
198792,39845,1,2020-03-14,43
198793,948,92,2020-01-23,30
198794,45452,23,2022-12-03,21
198795,21730,17,2022-10-15,7
198796,28933,67,2021-04-11,35
198797,13568,67,2020-05-14,8
198798,11500,47,2022-09-27,3
198799,35733,28,2023-02-27,37
198800,48549,13,2020-10-28,9
198801,16428,74,2022-10-21,41
198802,15815,93,2021-06-05,20
198803,30178,83,2021-10-29,18
198804,43931,52,2023-09-14,9
198805,31863,69,2021-10-28,24
198806,24714,31,2022-09-20,13
198807,16130,60,2022-01-15,31
198808,21745,46,2021-09-30,3
198809,45759,92,2022-08-04,39
198810,4151,24,2020-09-21,8
198811,36504,53,2021-09-12,12
198812,36098,14,2022-01-25,23
198813,24499,80,2020-09-14,30
198814,20635,54,2021-08-24,23
198815,19728,84,2023-10-26,11
198816,15502,83,2023-09-11,20
198817,25539,8,2022-11-26,13
198818,42957,61,2023-02-08,49
198819,24724,16,2020-01-29,37
198820,46839,8,2020-03-05,49
198821,5121,28,2021-06-27,2
198822,44954,70,2022-03-05,9
198823,22936,48,2022-07-15,47
198824,1296,19,2021-10-31,11
198825,38586,8,2021-07-29,7
198826,30880,8,2021-09-02,37
198827,2881,96,2020-06-01,17
198828,6091,13,2022-02-19,26
198829,8100,14,2020-03-03,29
198830,40094,99,2022-05-08,1
198831,44796,67,2022-06-06,31
198832,24465,12,2023-02-09,14
198833,17650,90,2023-12-17,5
198834,18541,48,2020-04-23,25
198835,22308,78,2022-04-30,20
198836,44788,58,2023-11-23,21
198837,14773,56,2022-03-26,14
198838,15714,13,2022-11-28,1
198839,17888,10,2021-04-30,43
198840,20590,79,2022-07-22,32
198841,34241,32,2023-06-15,49
198842,6185,85,2020-05-02,9
198843,6567,24,2021-11-20,48
198844,35429,53,2023-03-20,5
198845,33014,18,2020-10-08,7
198846,39733,41,2022-11-22,44
198847,1845,85,2023-03-18,22
198848,34137,51,2023-02-03,41
198849,20059,92,2020-07-17,3
198850,23158,44,2023-10-31,4
198851,1731,18,2020-09-18,45
198852,14153,52,2022-09-23,24
198853,3631,64,2022-05-05,38
198854,33407,65,2020-11-29,27
198855,49001,83,2020-06-07,41
198856,2464,93,2022-10-15,9
198857,32305,28,2021-11-17,26
198858,38373,30,2020-06-15,29
198859,40357,11,2021-06-27,31
198860,11018,3,2021-09-21,38
198861,38374,69,2023-06-29,17
198862,13246,79,2022-03-02,11
198863,12130,48,2022-03-17,23
198864,29350,82,2022-03-17,12
198865,15376,6,2020-12-10,42
198866,31070,33,2021-08-11,25
198867,12615,35,2023-05-09,10
198868,25102,24,2021-10-29,13
198869,42431,1,2022-04-08,2
198870,814,77,2022-07-08,36
198871,34478,1,2021-09-30,25
198872,18883,43,2020-07-20,27
198873,9324,70,2021-09-22,9
198874,7916,62,2020-05-21,38
198875,32530,86,2022-12-13,48
198876,15603,4,2023-03-18,13
198877,20051,25,2023-03-23,29
198878,6761,90,2023-05-13,19
198879,27872,71,2021-01-13,12
198880,8647,17,2022-03-24,3
198881,4196,46,2022-09-17,48
198882,4744,28,2023-06-23,19
198883,41158,30,2022-09-30,15
198884,4427,26,2021-06-10,45
198885,9649,68,2023-03-24,3
198886,8838,35,2022-11-30,42
198887,27790,45,2023-04-11,46
198888,20785,10,2023-02-02,46
198889,3389,45,2023-04-17,42
198890,23264,51,2021-07-28,6
198891,3549,13,2023-10-16,6
198892,46606,81,2023-06-16,50
198893,3310,71,2023-02-07,26
198894,49959,1,2020-08-26,35
198895,745,57,2020-08-31,20
198896,40786,79,2020-12-20,23
198897,7298,67,2022-03-14,41
198898,23094,63,2022-03-23,36
198899,10345,6,2021-01-07,45
198900,20364,93,2021-03-03,27
198901,23526,69,2021-07-14,47
198902,46109,6,2022-03-04,42
198903,22036,92,2021-10-27,45
198904,34174,59,2020-03-11,34
198905,29238,34,2023-04-29,49
198906,4396,46,2020-11-02,7
198907,23381,11,2023-10-24,4
198908,4444,17,2022-08-04,43
198909,28132,48,2022-03-01,17
198910,28922,92,2021-08-14,28
198911,34868,87,2020-02-13,33
198912,22467,94,2022-03-04,41
198913,35654,95,2020-02-26,50
198914,15781,32,2020-01-29,15
198915,16340,83,2022-04-19,28
198916,3879,4,2023-04-04,19
198917,48542,18,2020-02-12,25
198918,18764,90,2021-09-05,14
198919,16820,71,2022-04-28,24
198920,25176,46,2021-10-04,38
198921,17949,88,2021-01-21,24
198922,23537,57,2021-02-05,25
198923,5317,98,2023-07-21,39
198924,4777,20,2023-06-06,7
198925,7389,27,2021-06-30,7
198926,1127,70,2023-08-14,31
198927,44142,33,2021-11-22,23
198928,35572,56,2023-09-07,13
198929,28837,79,2022-08-18,4
198930,8865,43,2020-06-10,28
198931,1793,100,2023-02-17,50
198932,7130,60,2023-01-17,45
198933,22961,71,2021-12-13,29
198934,30324,84,2023-06-19,3
198935,42723,65,2023-04-12,49
198936,14937,88,2020-05-11,28
198937,38106,43,2023-11-29,2
198938,49887,95,2023-10-21,20
198939,35841,72,2022-07-28,43
198940,25754,48,2021-10-01,47
198941,26539,38,2023-12-13,42
198942,4346,93,2020-12-29,10
198943,7615,34,2022-02-18,36
198944,1310,40,2023-10-26,23
198945,15902,6,2022-05-02,8
198946,26295,55,2023-04-20,20
198947,8132,45,2023-02-06,32
198948,13251,67,2020-06-13,13
198949,5715,91,2023-05-26,36
198950,9041,66,2022-06-08,47
198951,9454,77,2020-09-06,19
198952,28775,85,2023-11-24,13
198953,1557,96,2022-02-16,3
198954,5493,77,2022-07-10,23
198955,2203,61,2020-07-18,1
198956,35586,71,2020-06-30,19
198957,9865,56,2022-11-07,50
198958,6574,28,2021-03-26,24
198959,35796,38,2023-09-08,4
198960,23865,93,2020-06-22,18
198961,29058,25,2022-07-19,8
198962,25919,50,2022-04-20,9
198963,19643,18,2022-01-09,8
198964,9079,75,2023-11-22,43
198965,5497,63,2020-06-27,16
198966,43973,31,2021-04-02,10
198967,24895,47,2023-09-11,19
198968,41707,15,2021-03-21,43
198969,3990,27,2023-07-09,3
198970,19717,52,2022-03-31,30
198971,25499,60,2020-11-16,1
198972,10205,43,2023-10-20,36
198973,6087,62,2020-06-12,43
198974,38274,17,2022-05-10,16
198975,21594,85,2023-12-12,18
198976,3157,99,2023-03-05,35
198977,2707,32,2022-08-13,28
198978,24731,47,2020-12-04,15
198979,11650,73,2022-05-11,45
198980,40418,53,2022-02-27,19
198981,48828,37,2020-10-31,21
198982,31593,51,2020-01-16,35
198983,6839,64,2023-10-19,24
198984,22285,86,2021-09-14,42
198985,34429,93,2022-07-05,16
198986,22568,74,2023-03-18,20
198987,22619,58,2023-06-02,10
198988,33600,65,2023-05-28,12
198989,15866,66,2023-01-29,31
198990,17932,77,2023-02-12,47
198991,46631,80,2022-09-26,30
198992,12022,48,2023-07-24,49
198993,43880,35,2022-09-26,40
198994,21747,66,2020-08-29,17
198995,34562,83,2022-11-09,19
198996,38698,73,2020-05-26,30
198997,12820,46,2022-08-29,22
198998,33526,70,2022-09-05,29
198999,7514,36,2023-06-25,49
199000,13242,52,2023-01-11,3
199001,35241,26,2022-09-30,41
199002,14031,22,2021-09-06,46
199003,30695,14,2022-07-10,45
199004,15763,90,2020-06-17,46
199005,47960,61,2022-07-14,40
199006,44209,25,2022-08-16,40
199007,8064,52,2022-11-27,17
199008,28778,38,2022-10-29,13
199009,11860,87,2022-04-19,40
199010,38450,38,2021-10-09,43
199011,39106,35,2021-09-11,21
199012,34739,94,2022-12-28,24
199013,24035,26,2022-02-12,3
199014,46966,11,2023-07-05,19
199015,529,62,2021-10-31,7
199016,21368,6,2021-11-28,20
199017,27684,45,2021-11-19,23
199018,24281,72,2020-09-04,3
199019,38223,48,2023-06-18,16
199020,46979,64,2022-06-21,28
199021,43644,96,2022-01-08,11
199022,33491,57,2021-03-17,32
199023,12623,58,2023-07-21,11
199024,7198,12,2020-04-17,14
199025,19455,26,2022-02-04,34
199026,3773,85,2020-07-28,19
199027,21649,12,2021-02-22,44
199028,15790,11,2022-04-24,10
199029,33896,63,2022-10-17,24
199030,1351,23,2021-03-05,9
199031,33816,97,2023-04-21,32
199032,13769,59,2021-11-06,38
199033,34019,20,2023-02-25,8
199034,47691,100,2022-05-29,37
199035,42392,36,2021-07-08,37
199036,13614,53,2022-09-09,8
199037,41768,62,2020-11-10,46
199038,11511,100,2021-08-09,37
199039,3489,34,2022-10-24,16
199040,46323,71,2022-07-20,44
199041,41563,90,2022-01-17,10
199042,334,93,2020-12-27,1
199043,10583,62,2023-03-06,17
199044,9264,85,2023-05-06,11
199045,3301,80,2022-04-18,42
199046,11577,48,2023-03-01,1
199047,42494,65,2021-12-11,3
199048,6857,1,2020-06-28,29
199049,14630,52,2023-09-07,26
199050,6724,41,2021-03-13,14
199051,20078,34,2023-04-29,24
199052,47434,23,2020-05-26,44
199053,2306,81,2020-06-23,5
199054,18009,8,2020-10-20,49
199055,13848,32,2021-09-24,21
199056,16805,98,2023-02-11,26
199057,12196,11,2022-09-29,38
199058,11316,55,2023-07-20,50
199059,30661,100,2021-12-03,45
199060,42338,87,2022-07-14,27
199061,49785,76,2023-10-23,14
199062,31088,14,2020-04-15,35
199063,24922,53,2022-10-21,9
199064,46935,88,2022-09-22,37
199065,31961,43,2023-08-09,49
199066,47976,13,2023-07-11,18
199067,39360,53,2023-03-18,34
199068,24966,75,2023-07-06,36
199069,11962,72,2020-10-15,18
199070,18410,29,2022-05-05,26
199071,26065,16,2023-05-22,48
199072,17441,25,2021-10-09,25
199073,1426,33,2023-01-11,44
199074,19875,66,2021-10-12,32
199075,17256,36,2023-06-10,27
199076,19014,72,2023-06-22,41
199077,32797,14,2020-01-25,35
199078,36986,26,2021-05-15,29
199079,25150,90,2021-01-03,36
199080,46866,56,2022-04-23,41
199081,374,44,2021-11-10,17
199082,38950,18,2023-12-27,48
199083,35945,53,2023-04-22,27
199084,11899,77,2021-11-01,49
199085,25431,18,2020-02-09,31
199086,8731,85,2022-04-30,5
199087,30147,20,2021-12-05,5
199088,10021,2,2020-01-12,9
199089,47571,70,2021-06-08,7
199090,37046,81,2020-03-22,49
199091,39935,15,2023-11-12,29
199092,37001,79,2021-11-19,34
199093,44347,73,2023-12-03,35
199094,13407,87,2020-07-30,24
199095,34003,53,2022-05-19,30
199096,17426,56,2023-11-24,14
199097,14937,94,2021-07-06,18
199098,13840,31,2023-09-16,36
199099,33431,44,2022-08-23,42
199100,13342,96,2023-10-03,40
199101,28173,52,2022-09-10,25
199102,14680,71,2020-10-05,1
199103,25038,23,2022-12-20,40
199104,43022,68,2020-03-18,11
199105,27249,83,2020-01-24,10
199106,10864,83,2020-11-21,2
199107,43180,77,2023-11-11,1
199108,39543,80,2022-05-18,22
199109,31356,89,2020-10-08,9
199110,49970,26,2023-02-02,36
199111,8361,73,2020-09-10,41
199112,709,19,2022-01-30,40
199113,45607,42,2023-09-01,43
199114,20709,30,2023-05-01,7
199115,47879,25,2020-10-02,45
199116,35796,58,2021-09-07,15
199117,24648,57,2020-09-18,18
199118,9743,73,2022-01-06,5
199119,18122,73,2020-11-10,20
199120,31770,90,2021-05-19,49
199121,3451,65,2023-11-30,15
199122,15190,18,2023-02-18,33
199123,42682,33,2023-08-21,32
199124,19803,18,2021-06-19,27
199125,41963,85,2020-07-25,6
199126,25167,92,2022-11-07,28
199127,36112,5,2023-02-19,38
199128,7491,15,2022-12-18,2
199129,49998,38,2021-10-02,30
199130,28125,90,2023-04-05,30
199131,14822,15,2021-01-13,18
199132,46993,22,2021-08-01,18
199133,49830,48,2020-11-20,19
199134,26611,85,2020-04-30,13
199135,21360,45,2022-08-23,49
199136,16874,54,2020-09-02,30
199137,6615,60,2021-08-07,29
199138,12055,19,2020-12-08,27
199139,33659,49,2020-02-25,19
199140,640,99,2021-02-03,31
199141,40985,58,2021-01-08,31
199142,23493,39,2023-01-09,10
199143,6577,48,2023-02-02,37
199144,47832,22,2021-11-13,26
199145,6187,19,2022-10-18,9
199146,19035,81,2020-10-15,6
199147,12728,15,2022-05-01,49
199148,5614,29,2022-03-16,8
199149,12223,73,2020-09-01,21
199150,40871,29,2020-03-06,14
199151,29955,2,2020-09-11,24
199152,9008,45,2022-07-05,46
199153,46209,77,2022-04-19,38
199154,27709,55,2020-03-31,48
199155,28797,12,2023-06-14,11
199156,10500,24,2020-04-15,40
199157,7925,33,2022-01-18,36
199158,38651,86,2021-09-07,11
199159,17485,71,2023-02-26,36
199160,9400,48,2021-07-11,25
199161,4868,15,2023-11-17,27
199162,30648,21,2020-12-23,39
199163,22957,81,2021-08-09,17
199164,11341,28,2020-07-20,12
199165,49159,37,2020-10-20,46
199166,6254,95,2022-12-14,40
199167,41178,39,2021-08-10,8
199168,27320,82,2023-12-01,32
199169,23402,26,2022-04-29,34
199170,49869,47,2020-06-14,11
199171,49143,32,2021-08-17,49
199172,12731,11,2020-05-30,14
199173,24432,51,2023-04-21,2
199174,39782,59,2020-08-02,25
199175,45220,47,2023-02-09,45
199176,36139,47,2022-06-16,7
199177,25206,74,2021-09-24,17
199178,44551,1,2023-01-31,25
199179,5523,8,2020-05-23,37
199180,45499,63,2023-10-13,3
199181,16494,35,2023-05-31,15
199182,43663,77,2022-09-04,34
199183,1602,59,2023-04-14,6
199184,24068,35,2022-11-26,11
199185,11152,3,2021-06-03,26
199186,26753,82,2021-12-17,33
199187,47101,35,2021-09-30,49
199188,49076,88,2022-01-20,14
199189,22754,58,2022-10-12,13
199190,36193,34,2021-10-02,39
199191,20722,55,2022-06-21,40
199192,25969,74,2023-01-14,1
199193,16579,87,2022-07-29,23
199194,5196,13,2022-07-29,11
199195,18324,82,2021-01-16,28
199196,31345,41,2023-05-09,9
199197,2380,2,2023-04-15,19
199198,49543,17,2020-06-04,23
199199,329,45,2022-06-15,48
199200,12480,73,2023-09-02,25
199201,32013,45,2022-12-19,20
199202,9923,73,2021-05-19,24
199203,23047,16,2021-07-12,30
199204,5101,77,2023-10-28,37
199205,15165,8,2022-11-07,28
199206,28444,23,2021-04-19,24
199207,41992,76,2021-07-12,19
199208,3472,71,2021-05-17,30
199209,26691,23,2020-06-30,21
199210,49253,2,2020-09-07,40
199211,14315,71,2022-10-26,27
199212,45141,3,2021-10-09,23
199213,9334,56,2020-12-10,17
199214,30774,74,2020-06-20,4
199215,34436,7,2022-04-17,27
199216,48713,67,2023-03-14,36
199217,8971,75,2021-01-11,6
199218,36648,11,2021-03-01,49
199219,4700,50,2022-08-01,32
199220,46305,60,2022-03-20,44
199221,39045,33,2022-01-14,22
199222,21681,18,2022-06-03,44
199223,23612,63,2020-10-03,5
